campaign_id,user_id,sent_date,campaign_type,success
3964,1850,2025-05-08,Win-back,1
3965,9920,2025-03-31,Win-back,0
3966,818,2025-04-14,Personalized Offer,0
3967,2130,2025-06-04,Refer & Earn,0
3968,7592,2025-04-29,Win-back,1
3969,5242,2025-03-17,Cashback,1
3970,1230,2025-04-06,Personalized Offer,0
3971,6007,2025-03-23,Refer & Earn,0
3972,6680,2025-04-15,Refer & Earn,1
3973,2453,2025-05-29,Win-back,0
3974,2238,2025-05-27,Cashback,1
3975,4496,2025-05-27,Cashback,1
3976,9117,2025-04-22,Personalized Offer,0
3977,9211,2025-04-20,Win-back,1
3978,5710,2025-03-13,Personalized Offer,0
3979,5270,2025-03-20,Refer & Earn,0
3980,5614,2025-05-27,Personalized Offer,1
3981,9537,2025-04-23,Refer & Earn,0
3982,3473,2025-04-01,Cashback,1
3983,9589,2025-04-16,Refer & Earn,0
3984,4635,2025-03-25,Refer & Earn,1
3985,6587,2025-04-01,Cashback,1
3986,712,2025-04-16,Cashback,1
3987,8417,2025-04-06,Refer & Earn,1
3988,2448,2025-05-04,Cashback,0
3989,8853,2025-03-29,Cashback,0
3990,900,2025-06-01,Refer & Earn,0
3991,5765,2025-04-26,Win-back,1
3992,2369,2025-05-13,Win-back,1
3993,8620,2025-05-09,Refer & Earn,1
3994,4996,2025-05-14,Win-back,1
3995,242,2025-03-22,Personalized Offer,1
3996,3601,2025-04-22,Refer & Earn,0
3997,7610,2025-05-10,Refer & Earn,0
3998,8091,2025-04-30,Cashback,0
3999,3832,2025-04-30,Refer & Earn,1
4000,8791,2025-04-22,Refer & Earn,1
